Food Name,Category Name,Calcium,Calories,Carbs,Cholesterol,Copper,Fats,Fiber,Folate,Iron,Magnesium,Monounsaturated Fat,Net carbs,Omega-3 - DHA,Omega-3 - DPA,Omega-3 - EPA,Phosphorus,Polyunsaturated fat,Potassium,Protein,Saturated Fat,Selenium,Sodium,Trans Fat,Vitamin A (IU),Vitamin A RAE,Vitamin B1,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Zinc,Choline,Fructose,Histidine,Isoleucine,Leucine,Lysine,Manganese,Methionine,Phenylalanine,Starch,Sugar,Threonine,Tryptophan,Valine,Vitamin D,Vitamin E,Vitamin K,Omega-3 - ALA,Omega-6 - Eicosadienoic acid,Omega-6 - Gamma-linoleic acid,Omega-3 - Eicosatrienoic acid,Omega-6 - Dihomo-gamma-linoleic acid,Omega-6 - Linoleic acid,Omega-6 - Arachidonic acid
Cherry pie,Baked Products,0.01,270.0,39.0,0.0,8e-05,12.0,,2.7e-05,0.0019,0.009,5.3,39.0,0.0,0.0,0.0,0.03,3.2,0.077,2.8,3.0,7.8e-06,0.191,,409.0,2.9e-05,0.00015,0.0,0.00013000000000000002,0.0013,0.00011999999999999999,2.9999999999999997e-05,0.001,0.0002,,,5.9999999999999995e-05,8.999999999999999e-05,0.00017,7.000000000000001e-05,0.0002,4e-05,0.00011999999999999999,,,7.000000000000001e-05,2.9999999999999997e-05,0.0001,,,,,,,,,,
Cream pie,Baked Products,0.066,353.0,38.0,0.012,0.00011999999999999999,22.0,0.8,1.9e-05,0.0015,0.019,7.3,38.0,0.0,0.0,0.0,0.079,1.1,0.161,4.2,12.0,6e-06,0.266,2.5,166.0,4.6e-05,8.999999999999999e-05,1.2e-07,0.00014000000000000001,0.00061,0.00023,2e-05,0.0,0.00044,0.018,,,,,,0.00016,,,,27.0,,,,1.0000000000000001e-07,0.0011,9.5e-06,,0.0,,,,,
Lemon meringue pie,Baked Products,0.012,285.0,39.0,0.053,4e-05,13.0,,2.5e-05,0.001,0.006,5.6,39.0,0.01,0.0,0.0,0.042,3.3,0.065,3.8,3.2,1.2e-05,0.242,,160.0,4.3e-05,0.00011999999999999999,1.2e-07,0.00016,0.00094,0.00020999999999999998,2.9999999999999997e-05,0.0033,0.00028000000000000003,,,8.999999999999999e-05,0.00017,0.00029,0.00017999999999999998,0.00013000000000000002,8.999999999999999e-05,0.00019,,,0.00014000000000000001,5e-05,0.00019,,,,,,,,,,
Pecan pie,Baked Products,0.032,412.0,52.0,0.087,0.00020999999999999998,22.0,,2.6e-05,0.0015,0.026,11.0,52.0,0.01,0.0,0.0,0.094,5.7,0.133,4.9,4.0,1.2e-05,0.262,,357.0,8.2e-05,0.00019,1.7000000000000001e-07,0.00017999999999999998,0.00085,0.00047999999999999996,5.9999999999999995e-05,0.0002,0.001,,,0.00011999999999999999,0.00022,0.00037,0.00025,0.0007099999999999999,0.00013000000000000002,0.00025,,,0.00019,7.000000000000001e-05,0.00026000000000000003,,,,,,,,,,
Pumpkin pie,Baked Products,0.064,243.0,35.0,0.026,0.00015,9.8,1.8,2.6e-05,0.0009,0.014,4.6,33.0,0.0,0.0,0.0,0.081,1.8,0.167,3.9,2.0,5.4e-06,0.239,,3434.0,0.000448,0.00017999999999999998,3.5e-07,0.00011999999999999999,0.0011,0.00045,5.9999999999999995e-05,0.0,0.00039,0.038,2.9,8.999999999999999e-05,0.00016,0.0003,0.00019,0.00023,0.00025,0.00017999999999999998,11.0,19.0,0.00015,5e-05,0.00020999999999999998,1.0000000000000001e-07,0.00076,1.3e-05,,0.0,,,,,
Pie crust,Baked Products,0.061,518.0,52.0,0.0,8e-05,31.0,,0.000104,0.0022,0.015,18.0,52.0,0.0,0.0,0.0,0.086,4.0,0.064,6.9,8.0,2.3e-05,0.753,,0.0,0.0,0.00039,0.0,0.00020999999999999998,0.0027,0.00027,5.9999999999999995e-05,0.0,0.0004,,,0.00015,0.00026000000000000003,0.00047999999999999996,0.00013000000000000002,0.00032,0.00011999999999999999,0.00034,,,0.00017999999999999998,8e-05,0.00029,,,,,,,,,,
Pastry,Baked Products,0.01,551.0,45.0,0.0,0.00011,38.0,1.5,7.8e-05,0.0026,0.016,22.0,44.0,0.0,0.0,0.0,0.06,4.9,0.061,7.3,9.6,2.4e-05,0.249,,1.0,0.0,0.0004,0.0,0.00028000000000000003,0.004200000000000001,0.0,2e-05,0.0,0.00053,0.0064,,0.00016,0.00027,0.00051,0.00014000000000000001,0.00049,0.00013000000000000002,0.00035999999999999997,,0.74,0.0002,8.999999999999999e-05,0.00031,,0.00054,1.6e-05,,,,,,,
Filo,Baked Products,0.011,299.0,53.0,0.0,0.0001,6.0,1.9,8.8e-05,0.0032,0.015,3.1,51.0,0.0,0.0,0.0,0.075,0.92,0.074,7.1,1.5,2.3e-05,0.483,,0.0,0.0,0.00054,0.0,0.00034,0.0040999999999999995,0.0003,2.9999999999999997e-05,0.0,0.00049,0.006900000000000001,,0.00016,0.00025,0.00049,0.00016,0.00047999999999999996,0.00013000000000000002,0.00035999999999999997,,0.18,0.00019,8.999999999999999e-05,0.00029,0.0,8e-05,2.5e-06,,,,,,,
Popovers,Baked Products,0.032,371.0,71.0,0.0,0.00017,4.3,,0.000145,0.003,0.025,2.0,71.0,,,,0.1,0.82,0.1,10.0,0.98,3.8e-05,0.906,,0.0,0.0,0.00043,8e-08,0.00015,0.0034,0.00047999999999999996,4e-05,0.0001,0.00088,,,0.00023,0.00041,0.00075,0.00025,0.00074,0.00019,0.0005200000000000001,,,0.00029,0.00011999999999999999,0.00046,,,,,,,,,,
Dinner rolls,Baked Products,0.178,310.0,52.0,0.004,0.00014000000000000001,6.5,2.0,0.000101,0.0037,0.026,1.9,50.0,0.0,0.0,0.0,0.122,2.5,0.139,11.0,1.4,2.7e-05,0.467,0.0,5.0,1e-06,0.00053,1.3e-07,0.00037,0.0054,0.00045,0.0001,0.0002,0.00099,0.015,,0.00022,0.00034,0.00073,0.00023,0.00058,0.00015,0.00051,,5.6,0.00029,8e-05,0.0004,0.0,0.00028000000000000003,1.1e-05,0.22,0.0,0.0,,,,
French rolls,Baked Products,0.091,277.0,50.0,0.0,0.00014000000000000001,4.3,3.2,0.000113,0.0027,0.02,2.0,47.0,0.0,0.0,0.0,0.084,0.83,0.114,8.6,0.96,2.8e-05,0.574,,0.0,0.0,0.0005200000000000001,0.0,0.0003,0.0044,0.00045,4e-05,0.0,0.0009,0.015,,0.00019,0.00034,0.00061,0.00023,0.0005600000000000001,0.153,0.00041999999999999996,,0.31,0.00026000000000000003,0.0001,0.00038,0.0,0.0003,1.8000000000000001e-06,,,,,,,
Apple strudel,Baked Products,0.015,274.0,41.0,0.006,2.9999999999999997e-05,11.0,2.2,2.8e-05,0.00041999999999999996,0.009,3.3,39.0,0.0,0.0,0.0,0.033,5.3,0.149,3.3,2.0,6.1e-06,0.135,,30.0,6e-06,4e-05,2.2e-07,2.9999999999999997e-05,0.00033,0.00027,5e-05,0.0017,0.00019,0.017,,8e-05,0.00015,0.00026000000000000003,0.153,0.00019,7.000000000000001e-05,0.00015,,26.0,0.00011999999999999999,4e-05,0.00016,0.0,0.0014,2.8999999999999998e-06,,,,,,,
Sweet roll,Baked Products,0.072,372.0,51.0,0.066,8.999999999999999e-05,16.0,2.4,7.2e-05,0.0016,0.017,4.8,49.0,0.0,0.0,0.0,0.076,7.5,0.111,6.2,3.1,1.7e-05,0.304,,214.0,6.2e-05,0.00032,1.4e-07,0.00027,0.0024,0.00041,0.00011,0.002,0.0005899999999999999,0.041,,0.00015,0.00026000000000000003,0.00046,0.00023999999999999998,0.0003,0.00011999999999999999,0.0003,,32.0,0.00020999999999999998,7.000000000000001e-05,0.00029,0.0,0.002,4.4e-06,,,,,,,
Taco shells,Baked Products,0.1,476.0,63.0,0.0,0.00011,22.0,6.7,6.9e-05,0.0016,0.083,6.9,57.0,0.0,0.0,0.0,0.233,5.5,0.231,6.4,7.1,4.8e-06,0.324,0.17,17.0,1e-06,0.00022,0.0,8e-05,0.0019,,0.0002,0.0,0.0016,0.03,0.1,0.00017,0.00022,0.0008399999999999999,0.0002,0.0005600000000000001,0.00017999999999999998,0.00029,55.0,1.5,0.00023,4e-05,0.00029,0.0,0.00069,8.599999999999999e-06,0.27,0.01,0.01,0.0,0.0,5.1,
Waffle,Baked Products,0.255,291.0,33.0,0.069,5.9999999999999995e-05,14.0,,4.6e-05,0.0023,0.019,3.5,33.0,0.01,0.0,0.0,0.19,6.8,0.159,7.9,2.9,4.6e-05,0.511,,228.0,6.5e-05,0.00026000000000000003,2.5e-07,0.00035,0.0021000000000000003,0.00049,5.9999999999999995e-05,0.0004,0.00068,,,0.00019,0.00035999999999999997,0.00063,0.00038,0.00027,0.00017999999999999998,0.0004,,,0.00029,0.0001,0.00041,,,,,,,,,,
Wonton wrappers,Baked Products,0.047,291.0,58.0,0.009,0.00015,1.5,1.8,8.6e-05,0.0034,0.02,0.2,56.0,0.0,0.0,0.0,0.081,0.61,0.082,9.8,0.26,2.8e-05,0.572,,14.0,4e-06,0.0005200000000000001,2e-08,0.00038,0.0054,2.9999999999999997e-05,2.9999999999999997e-05,0.0,0.0007099999999999999,,,0.00020999999999999998,0.00037,0.00068,0.0002,0.00064,0.00017999999999999998,0.00049,,,0.00027,0.00011,0.00041999999999999996,,,,,,,,,,
Baking powder,Baked Products,5.876,53.0,28.0,0.0,1e-05,0.0,0.2,0.0,0.011,0.027,0.0,28.0,0.0,0.0,0.0,2.191,0.0,0.02,0.0,0.0,2.0000000000000002e-07,10.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,,,,,,1e-05,,,,0.0,,,,0.0,0.0,0.0,,,,,,,
Cream of tartar,Baked Products,0.008,258.0,62.0,0.0,0.0002,0.0,0.2,0.0,0.0037,0.002,0.0,61.0,0.0,0.0,0.0,0.005,0.0,16.5,0.0,0.0,2.0000000000000002e-07,0.052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041999999999999996,0.0,,,,,,0.00020999999999999998,,,,0.0,,,,0.0,0.0,0.0,,,,,,,
Baker's yeast,Baked Products,0.019,105.0,18.0,0.0,0.00015,1.9,8.1,0.000785,0.0033,0.04,1.0,10.0,0.0,0.0,0.0,0.336,0.0,0.601,8.4,0.24,8.1e-06,0.03,,0.0,0.0,0.0019,1e-08,0.0011,0.012,0.004900000000000001,0.00043,0.0001,0.01,0.032,,0.00022,0.00047999999999999996,0.00067,0.00069,0.0002,0.00017,0.00041,,0.0,0.00044,0.00011,0.00051,0.0,0.0,0.0,,,,,,,
Yeast,Baked Products,0.03,325.0,41.0,0.0,0.00044,7.6,27.0,0.00234,0.0022,0.054,4.3,14.0,0.0,0.0,0.0,0.637,0.02,0.955,40.0,1.0,7.9e-06,0.051,,0.0,0.0,0.011,7e-08,0.004,0.04,0.014,0.0015,0.0003,0.0079,0.032,,0.00091,0.0019,0.0029,0.0033,0.00031,0.0005899999999999999,0.0018,,0.0,0.002,0.00054,0.0023,0.0,0.0,4.0000000000000003e-07,,,,,,,
Chocolate chip cookie,Baked Products,0.038,488.0,58.0,0.07,0.00039,28.0,,3.3e-05,0.0025,0.055,8.2,58.0,0.0,,0.0,0.1,4.5,0.221,5.7,14.0,1.1e-05,0.341,,594.0,0.000139,0.00017999999999999998,8e-08,0.00017999999999999998,0.0014,0.00026000000000000003,8e-05,0.0002,0.00094,,,0.00011999999999999999,0.00022,0.00039,0.00020999999999999998,0.00066,0.00011,0.00027,,,0.00019,7.000000000000001e-05,0.00028000000000000003,,,,,,,,,,
Pita,Baked Products,0.086,275.0,56.0,0.0,0.00017,1.2,2.2,0.000107,0.0026,0.026,0.11,54.0,0.0,0.0,0.0,0.097,0.54,0.12,9.1,0.17,2.7e-05,0.536,,0.0,0.0,0.0006,0.0,0.00033,0.0046,0.0004,2.9999999999999997e-05,0.0,0.0008399999999999999,0.015,,0.0002,0.00035,0.00063,0.00022,0.00047999999999999996,0.00016,0.00045,,1.3,0.00026000000000000003,0.00011,0.00039,0.0,0.0003,2.0000000000000002e-07,,,,,,,
Ladyfinger,Baked Products,0.047,363.0,60.0,0.221,0.0001,9.1,1.0,7.7e-05,0.0036,0.012,3.7,59.0,0.04,,0.0,0.173,1.4,0.113,11.0,3.0,,0.147,,556.0,0.000167,0.00028000000000000003,7.5e-07,0.00043,0.0021000000000000003,0.0011,0.00011999999999999999,0.0,0.0011,,,0.00025,0.0005200000000000001,0.00086,0.00068,0.00023999999999999998,0.00027,0.00051,,,0.00047,0.00013000000000000002,0.00058,,,,,,,,,,
English muffin,Baked Products,0.052,235.0,46.0,0.0,0.00013000000000000002,1.8,2.7,3.7e-05,0.0008900000000000001,0.021,0.3,43.0,,,,0.133,0.89,0.131,7.7,0.26,,0.464,,0.0,0.0,0.00017999999999999998,4e-08,0.00015,0.0016,0.00045,4e-05,0.0001,0.0007,,,0.00017,0.00032,0.00055,0.00023999999999999998,0.00035999999999999997,0.00014000000000000001,0.00038,,,0.00023999999999999998,8.999999999999999e-05,0.00035,,,,,,,,,,
Apple pie,Baked Products,0.011,237.0,34.0,0.0,5e-05,11.0,1.6,4e-06,0.0012,0.007,4.4,32.0,,,,0.024,2.2,0.065,1.9,3.8,,0.266,,124.0,2.9e-05,0.00013000000000000002,1e-08,0.00016,0.0011,0.00011999999999999999,4e-05,0.0032,0.00016,,,4e-05,7.000000000000001e-05,0.00013000000000000002,7.000000000000001e-05,0.00017999999999999998,2.9999999999999997e-05,8.999999999999999e-05,,,5e-05,2.9999999999999997e-05,8e-05,,,,,,,,,,
Saltine cracker,Baked Products,0.022,393.0,82.0,0.0,0.00015,1.6,2.7,0.000124,0.0077,0.026,0.14,80.0,0.0,0.0,0.0,0.113,0.69,0.115,11.0,0.24,2.1e-05,0.849,,0.0,0.0,0.0005200000000000001,0.0,0.0005899999999999999,0.0057,0.00039,8.999999999999999e-05,0.0,0.00094,0.02,,0.00022,0.00038,0.0007199999999999999,0.00029,0.00064,0.00017999999999999998,0.00051,,0.38,0.00029,0.00014000000000000001,0.00044,0.0,0.00011999999999999999,4.9000000000000005e-06,,,,,,,
Tart,Baked Products,0.044,372.0,77.0,0.0,7.000000000000001e-05,6.0,1.5,0.0001,0.0034,0.044,3.3,75.0,0.0,0.0,0.0,0.093,0.88,0.066,4.0,1.4,1.3e-05,0.361,,950.0,0.000285,0.00029,0.0,0.00055,0.0038,,0.00038,0.0038,0.00028000000000000003,0.008400000000000001,,,,,,,,,,4.9,,,,0.0,0.00053,4.0000000000000003e-07,,,,,,,
Pop tarts,Baked Products,0.024,412.0,68.0,0.0,0.00015,13.0,1.1,8e-05,0.0035,0.016,6.5,67.0,,,,0.088,4.8,0.095,4.6,2.0,,0.398,,962.0,0.000289,0.00029,0.0,0.00033,0.0038,0.0,0.00038,0.0,0.0013,,,,,,,,,,,31.0,,,,,,,,,,,,,
Chocolate eclair,Baked Products,0.048,241.0,40.0,0.047,,6.9,2.1,,0.0007,,2.0,38.0,,,,,2.9,,4.4,1.4,,0.3,0.2,75.0,,,,,,,,0.0,,,,,,,,,,,,17.0,,,,,,,,,,,,,
Tostada shells,Baked Products,0.076,474.0,64.0,,0.00015,23.0,5.8,,0.0015,0.076,7.2,59.0,,,,0.203,8.3,0.237,6.2,7.0,2.2e-06,0.657,0.16,,,0.00035,,8.999999999999999e-05,0.0016,0.00019,0.00035999999999999997,,0.0012,,,,,,,0.00035999999999999997,,,55.0,,,,,,,,0.12,0.01,0.0,,,,
Pan dulce,Baked Products,0.086,367.0,56.0,0.03,0.00011999999999999999,12.0,2.3,0.000108,0.0029,0.024,3.5,54.0,0.0,0.0,0.0,0.094,1.5,0.103,9.4,2.2,2.6e-05,0.228,1.1,23.0,5e-06,0.00038,1.1e-07,0.00023,0.0035,0.0005899999999999999,5.9999999999999995e-05,0.0012,0.0008399999999999999,0.029,4.1,,,,,0.00046,,,38.0,13.0,,,,0.0,0.00029,1.6000000000000001e-06,0.07,0.01,0.0,0.0,0.0,1.2,
Cream cracker,Baked Products,0.026,484.0,65.0,,0.00011,20.0,2.4,0.000149,0.0074,0.025,11.0,62.0,0.0,0.0,0.0,0.098,2.5,0.129,7.0,5.4,9.5e-06,1.148,4.0,,,0.0003,4.6000000000000004e-07,0.00023999999999999998,0.0050999999999999995,0.00046,7.000000000000001e-05,,0.00066,,0.95,,,,,0.00078,,,52.0,9.4,,,,,0.0016,1.8e-05,0.05,0.0,0.0,0.0,0.0,1.5,
Cinnamon roll,Baked Products,0.183,452.0,49.0,0.005,5.9999999999999995e-05,27.0,1.2,7.2e-05,0.0014,0.014,8.7,47.0,0.0,0.0,0.0,0.131,3.7,0.102,4.5,13.0,1.3e-05,0.305,0.3,2.0,0.0,0.00020999999999999998,1.6e-07,0.00014000000000000001,0.0024,0.00034,4e-05,0.0003,0.00053,0.011,1.1,0.00013000000000000002,0.00023,0.00041,0.00022,0.00029,0.0001,0.00026000000000000003,16.0,26.0,0.00017999999999999998,7.000000000000001e-05,0.00026000000000000003,0.0,0.0012,1.5e-05,0.23,0.01,0.0,0.0,0.0,3.4,
Bagel,Baked Products,0.02,250.0,49.0,0.0,0.00017999999999999998,1.5,4.1,7.6e-05,0.0028,0.051,0.29,45.0,0.0,0.0,0.0,0.142,0.94,0.165,10.0,0.0,2.9e-05,0.439,0.0,0.0,0.0,0.0004,0.0,0.00020999999999999998,0.0034,0.00038,0.00015,0.0,0.0011,0.009800000000000001,,,,,,0.0014,,,,6.1,,,,0.0,0.00032,1.5e-06,,0.0,,,,,
Potato bread,Baked Products,0.188,266.0,47.0,0.0,8.999999999999999e-05,3.1,6.3,0.000126,0.0023,0.028,0.0,41.0,0.0,0.0,0.0,0.369,0.0,0.718,13.0,0.0,9.5e-06,0.375,0.0,89.0,2.4e-05,0.00019,1.5e-07,0.00011,0.0013,0.00082,0.00023,0.0,0.0014,0.018,,0.00014000000000000001,0.00027,0.00044,0.00031,0.00025,0.00011,0.00029,,9.4,0.00022,8e-05,0.00031,1.0000000000000001e-07,0.00047,6.8e-06,,0.0,,,,,
Focaccia,Baked Products,0.035,249.0,36.0,0.0,8.999999999999999e-05,7.9,1.8,0.000138,0.0032,0.02,5.7,34.0,0.0,0.0,0.0,0.128,0.99,0.114,8.8,0.88,1.6e-05,0.561,0.0,2.0,0.0,0.00047,0.0,0.0003,0.0037,0.00065,0.00011,0.0,0.0013,0.0029,,,,,,0.00035999999999999997,,,,1.8,,,,0.0,0.0014,5.7000000000000005e-06,,,,,,,
Patty,Baked Products,0.007,204.0,0.0,0.053,7.000000000000001e-05,16.0,0.0,6e-06,0.0019,0.018,6.9,0.0,0.0,0.0,0.0,0.145,0.64,0.269,15.0,6.3,1.5e-05,0.074,,0.0,0.0,4e-05,2.1000000000000002e-06,0.00016,0.0038,0.00031,0.00020999999999999998,0.0,0.0040999999999999995,,,,,,,2e-05,,,,,,,,,,,,,,,,,
Strudel,Baked Products,0.293,318.0,50.0,0.012,,11.0,1.2,7.4e-05,0.005900000000000001,0.013,2.8,49.0,,,,0.263,4.6,0.071,5.0,2.7,,0.691,0.2,1316.0,0.000395,0.00039,1.6000000000000001e-06,0.00045,0.0053,,0.00053,,0.0004,,,,,,,,,,,17.0,,,,0.0,0.0,,,,,,,,
Murray Vanilla Wafers,Baked Products,,461.0,73.0,0.001,,17.0,1.4,8.8e-05,,,3.9,72.0,,,,0.042,6.6,0.084,4.0,5.7,,0.401,0.25,,,0.00041999999999999996,,0.00023,0.0026,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,
Keebler Oatmeal Cookies,Baked Products,,478.0,68.0,0.0,,20.0,4.5,3.9e-05,0.0021000000000000003,0.006,4.9,63.0,,,,0.028,7.5,0.123,7.1,6.3,,0.325,0.27,,,0.00029,,0.00016,0.0017,,1e-05,,0.0002,,,,,,,,,,,31.0,,,,,,,,,,,,,
Keebler Sugar Cones,Baked Products,,375.0,78.0,0.0,,3.7,2.1,0.0,0.0032,0.009,2.0,76.0,,,,0.002,0.8,0.119,7.3,0.8,,0.326,0.0,,,0.00041999999999999996,,0.00028000000000000003,0.0037,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,
Roti (Chapati),Baked Products,0.036,299.0,46.0,0.0,0.00023,9.2,9.7,4.5e-05,0.0022,0.056,2.1,36.0,0.0,0.0,0.0,0.158,0.76,0.196,7.9,3.3,2.7e-05,0.298,0.03,0.0,0.0,0.00045,0.0,0.00017999999999999998,0.0046,0.0005600000000000001,0.00028000000000000003,0.0,0.0015,0.0078,0.27,,,,,0.0017,,,34.0,2.9,,,,0.0,0.00055,3.2999999999999997e-06,0.03,0.0,0.0,0.0,0.0,0.72,
Paratha,Baked Products,0.025,326.0,45.0,0.001,0.00015,13.0,9.6,1e-05,0.0016,0.037,3.8,36.0,0.0,0.0,0.0,0.12,2.5,0.139,6.4,5.8,7.1e-06,0.452,0.03,6.0,2e-06,0.00011,0.0,8e-05,0.0018,0.00047,8e-05,0.0,0.00082,0.0063,0.35,,,,,0.0011,,,32.0,4.2,,,,0.0,0.0014,3.4e-06,0.06,0.0,0.01,0.0,0.0,2.4,
Naan,Baked Products,0.059,286.0,46.0,0.001,0.00016,6.7,4.8,1.6e-05,0.0017,0.068,1.9,41.0,0.0,0.0,0.0,0.188,1.3,0.185,10.0,2.9,1.1e-05,0.467,,6.0,2e-06,0.00017999999999999998,0.0,0.00017999999999999998,0.0036,,0.00013000000000000002,0.0,0.0012,0.01,0.8,,,,,0.0014,,,36.0,3.4,,,,0.0,0.0013,3.2999999999999997e-06,,,,,,,
Navajo frybread,Baked Products,0.057,330.0,48.0,0.007,8.999999999999999e-05,12.0,,0.000122,0.004,0.018,4.4,48.0,,,,0.123,1.1,0.077,6.7,4.6,1.9e-05,0.329,,,,0.00043,0.0,0.00022,0.0046,0.00016,4e-05,,0.00035,,0.0,,,,,0.0003,,,43.0,2.0,,,,,0.0,8.000000000000001e-07,0.05,0.02,0.0,,,,
Lavash - Armenian Bread,Baked Products,0.021,281.0,60.0,0.0,0.00033,1.2,3.1,2.6e-05,0.0012,0.027,0.1,,,,,0.496,0.5,0.125,8.7,0.2,2e-06,0.796,0.0,,0.0,0.0001,0.0,4e-05,0.0024,,8e-05,0.0,0.0007,,,,,,,0.0005,,,,,,,,0.0,0.00037,,,,,,,,
Hot dog,Fast Foods,0.099,290.0,4.2,0.077,0.0001,26.0,0.0,6e-06,0.0011,0.015,11.0,4.2,0.0,0.0,0.0,0.206,4.4,0.152,10.0,7.7,1.3e-05,1.09,,0.0,0.0,5.9999999999999995e-05,1.6000000000000001e-06,0.00011999999999999999,0.0027,0.00031,0.00017,0.0,0.0012,,,0.00033,0.00053,0.00091,0.0009599999999999999,5e-05,0.00029,0.00045,,,0.00047,0.00011,0.0005600000000000001,,0.00019,,,,,,,,
Potato wedges,Fast Foods,0.015,123.0,26.0,0.0,,2.2,2.0,,0.0007,0.019,1.5,24.0,,,,0.087,0.1,0.394,2.7,0.55,,0.049,0.0,0.0,0.0,0.0001,0.0,4e-05,0.0015,,0.00035,0.011,0.00037,,,,,,,,,,,0.3,,,,0.0,,,,,,,,,
Veggie burger,Fast Foods,0.136,177.0,14.0,0.005,0.0002,6.3,4.9,0.000124,0.0024,0.056,1.8,9.4,0.0,0.0,0.0,0.206,2.0,0.333,16.0,1.4,2.3e-05,0.569,,16.0,1e-06,0.0027,2e-06,0.00023999999999999998,0.0038,0.00029,0.0003,0.0045,0.0013,0.019,0.13,0.00047,0.00078,0.0014,0.001,0.00095,0.00029,0.0008900000000000001,5.8,1.1,0.00061,0.00016,0.0008900000000000001,0.0,0.00023,4.2000000000000004e-06,0.08,0.0,0.0,,,,
Hash browns,Fast Foods,0.019,272.0,29.0,0.0,0.0001,17.0,2.7,1.2e-05,0.0006,0.021,7.8,26.0,0.0,0.0,0.0,0.098,5.7,0.355,2.6,2.5,4.0000000000000003e-07,0.566,0.06,2.0,0.0,0.00014000000000000001,0.0,4e-05,0.0018,0.00038,0.00019,0.0054,0.00035999999999999997,0.018,0.24,,,,,0.00016,,,26.0,0.56,,,,0.0,0.0026,9.9e-06,0.44,0.01,0.03,0.0,0.0,5.1,
Burrito,Fast Foods,0.052,206.0,33.0,0.002,0.00017,6.2,,4e-05,0.0021000000000000003,0.04,2.2,33.0,,,,0.045,0.55,0.301,6.5,3.2,1e-05,0.454,,153.0,,0.00029,5e-07,0.00028000000000000003,0.0019,0.00092,0.00014000000000000001,0.0009,0.0007,0.027,,0.00017,0.00027,0.0005,0.00034,0.0004,0.00011,0.00035,,,0.00023999999999999998,8e-05,0.00032,,,,,,,,,,
Nachos,Fast Foods,0.063,343.0,35.0,0.003,5.9999999999999995e-05,22.0,3.2,1e-05,0.00075,0.042,14.0,32.0,0.0,0.0,0.0,0.198,5.0,0.362,4.3,2.2,8.599999999999999e-06,0.313,0.06,21.0,5e-06,0.00011999999999999999,7e-08,0.00013000000000000002,0.00063,0.00038,0.00022,0.0011,0.00086,0.026,0.0,0.00014000000000000001,0.00019,0.0005200000000000001,0.00016,0.00019,8.999999999999999e-05,0.00023,28.0,2.2,0.00016,4e-05,0.00025,0.0,0.0040999999999999995,1.9e-05,0.62,0.01,0.03,0.0,0.0,4.3,
Taco,Fast Foods,0.089,226.0,20.0,0.028,8e-05,13.0,3.9,1.9e-05,0.0012,0.032,4.4,16.0,0.0,0.01,0.01,0.178,3.0,0.209,8.9,4.4,9.2e-06,0.397,0.47,131.0,2e-05,5e-05,9.300000000000001e-07,5.9999999999999995e-05,0.0017,,8.999999999999999e-05,0.0004,0.0018,0.032,0.3,,,,,0.00025,,,15.0,0.9,,,,1.0000000000000001e-07,0.0006,1.5e-05,0.17,0.0,0.0,0.0,0.01,2.7,
Taco salad,Fast Foods,0.097,170.0,12.0,0.019,0.00011,9.2,3.0,4.3e-05,0.0012,0.026,4.0,12.0,0.0,0.0,0.0,0.072,0.88,0.21,6.7,3.0,2.2e-06,0.363,,297.0,3e-06,0.00015,4.0000000000000003e-07,0.00011,0.0015,0.00020999999999999998,0.0001,0.0018,0.0014,0.023,0.63,0.00017999999999999998,0.00027,0.00055,0.00044,0.00026000000000000003,0.00011999999999999999,0.00034,9.7,,0.00027,8e-05,0.00031,,0.00054,1.1e-05,,0.0,,,,,
Cheeseburger,Fast Foods,0.119,308.0,28.0,0.043,0.00011,15.0,2.0,7e-05,0.0027,0.026,5.4,26.0,0.0,0.01,0.01,0.161,1.7,0.196,17.0,6.5,2e-05,0.515,0.57,254.0,5e-05,0.00029,7.6e-07,0.00035999999999999997,0.0052,0.00055,0.00023,0.0,0.0025,0.029,1.9,0.00045,0.00076,0.0013,0.00078,0.00032,0.00038,0.00076,20.0,4.9,0.00057,0.00016,0.00088,1.0000000000000001e-07,0.0005200000000000001,4.2000000000000004e-06,0.13,0.0,0.01,0.0,0.02,1.3,
Chicken sandwich,Fast Foods,0.058,250.0,21.0,0.035,7.000000000000001e-05,11.0,1.4,4.7e-05,0.0018,0.024,4.5,19.0,0.0,0.0,0.0,0.185,3.2,0.245,16.0,2.1,2e-05,0.753,0.03,32.0,3e-06,0.00023,1.3e-07,0.0003,0.0077,0.0012,0.00038,0.0008,0.00061,0.035,0.97,,,,,0.00022,,,17.0,3.6,,,,1.0000000000000001e-07,0.0024,8.5e-06,0.2,0.01,0.01,0.0,0.01,2.9,
